seed,method,marginal_cov,mean_width,ece,cov_power,width_power,rmse_power,cov_water,width_water,rmse_water,cov_telecom,width_telecom,rmse_telecom
13,mondrian_cp,0.9026548672566371,0.8533618450164795,0.05575221238938054,0.9,0.9184316992759705,0.2562103569507599,0.9473684210526315,0.7546865344047546,0.20428568124771118,0.84,0.873207688331604,0.3062140643596649
13,chmp_mean,0.9026548672566371,0.8556979894638062,0.10176991150442474,0.9,0.9246188998222351,0.2562103569507599,0.9473684210526315,0.7484002709388733,0.20428568124771118,0.84,0.8809484839439392,0.3062140643596649
13,chmp_median,0.8938053097345132,0.8552140593528748,0.07699115044247787,0.9,0.9243526458740234,0.2562103569507599,0.9210526315789473,0.7502519488334656,0.20428568124771118,0.84,0.8764790296554565,0.3062140643596649
13,chmp_median_floor,0.8938053097345132,0.8552140593528748,0.07699115044247787,0.9,0.9243526458740234,0.2562103569507599,0.9210526315789473,0.7502519488334656,0.20428568124771118,0.84,0.8764790296554565,0.3062140643596649
14,mondrian_cp,0.9380530973451328,0.7184536457061768,0.03805309734513271,0.98,0.7163625955581665,0.18587692081928253,0.8947368421052632,0.6882584095001221,0.18804462254047394,0.92,0.768532931804657,0.20556725561618805
14,chmp_mean,0.9469026548672567,0.7269033789634705,0.046902654867256595,0.98,0.7323816418647766,0.18587692081928253,0.9210526315789473,0.6908302307128906,0.18804462254047394,0.92,0.7707781195640564,0.20556725561618805
14,chmp_median,0.9469026548672567,0.7258590459823608,0.06283185840707961,0.98,0.7317983508110046,0.18587692081928253,0.9210526315789473,0.6911633014678955,0.18804462254047394,0.92,0.7667177319526672,0.20556725561618805
14,chmp_median_floor,0.9469026548672567,0.7258590459823608,0.06283185840707961,0.98,0.7317983508110046,0.18587692081928253,0.9210526315789473,0.6911633014678955,0.18804462254047394,0.92,0.7667177319526672,0.20556725561618805
15,mondrian_cp,0.9646017699115044,0.7831681370735168,0.06460176991150443,0.98,0.8091307282447815,0.18066240847110748,0.9736842105263158,0.8042950630187988,0.14945951104164124,0.92,0.6991304159164429,0.23185628652572632
15,chmp_mean,0.9646017699115044,0.7909745573997498,0.07876106194690263,0.98,0.8264628052711487,0.18066240847110748,0.9736842105263158,0.8055862188339233,0.14945951104164124,0.92,0.6977885365486145,0.23185628652572632
15,chmp_median,0.9646017699115044,0.7922275066375732,0.07876106194690263,0.98,0.8257351517677307,0.18066240847110748,0.9736842105263158,0.8076314926147461,0.14945951104164124,0.92,0.7017979621887207,0.23185628652572632
15,chmp_median_floor,0.9646017699115044,0.7922275066375732,0.07876106194690263,0.98,0.8257351517677307,0.18066240847110748,0.9736842105263158,0.8076314926147461,0.14945951104164124,0.92,0.7017979621887207,0.23185628652572632
