seed,alpha,marginal_cov,mean_width,ece,cov_power,width_power,cov_water,width_water,cov_telecom,width_telecom
13,0.15,0.8761061946902655,0.7340723276138306,0.09601769911504424,0.88,0.7467128038406372,0.8947368421052632,0.6840923428535461,0.84,0.7847608923912048
13,0.2,0.7876106194690266,0.6325808763504028,0.09026548672566373,0.78,0.6183677911758423,0.8421052631578947,0.6399112939834595,0.72,0.6498647928237915
14,0.05,0.9823008849557522,0.8259187340736389,0.04823008849557525,0.98,0.88987135887146,1.0,0.6865594387054443,0.96,0.909839391708374
14,0.1,0.9380530973451328,0.685099720954895,0.06991150442477873,0.92,0.6984286308288574,0.9473684210526315,0.5449640154838562,0.96,0.871448278427124
14,0.15,0.8938053097345132,0.6003106236457825,0.09513274336283185,0.9,0.6360255479812622,0.868421052631579,0.5245477557182312,0.92,0.6440401673316956
14,0.2,0.8053097345132744,0.4921632707118988,0.1079646017699115,0.78,0.48322567343711853,0.8157894736842105,0.4957273006439209,0.84,0.5046213269233704
15,0.05,0.9646017699115044,0.9704827070236206,0.06415929203539825,0.96,1.0441484451293945,1.0,1.0051848888397217,0.92,0.7704036235809326
15,0.1,0.9380530973451328,0.8332828283309937,0.09999999999999998,0.92,0.9307594895362854,1.0,0.8381118178367615,0.88,0.6309891939163208
15,0.15,0.9203539823008849,0.6730119585990906,0.11902654867256637,0.9,0.7232693433761597,0.9736842105263158,0.6772443652153015,0.88,0.5660641193389893
15,0.2,0.8938053097345132,0.6298068761825562,0.11858407079646015,0.9,0.7030177116394043,0.9210526315789473,0.6088099479675293,0.84,0.5153003931045532
16,0.05,0.9380530973451328,0.9003333449363708,0.06150442477876107,0.9,0.78476881980896,1.0,1.1250888109207153,0.92,0.7898339629173279
16,0.1,0.911504424778761,0.7920436263084412,0.10884955752212386,0.9,0.7568024396896362,1.0,1.0672826766967773,0.8,0.4441622793674469
16,0.15,0.8407079646017699,0.6134588718414307,0.07831858407079642,0.84,0.6392710208892822,0.8947368421052632,0.7146509885787964,0.76,0.40802285075187683
16,0.2,0.7699115044247787,0.5164839029312134,0.14690265486725662,0.82,0.5793087482452393,0.8421052631578947,0.536588191986084,0.56,0.3602754473686218
17,0.05,1.0,1.3680124282836914,0.050000000000000044,1.0,1.4757837057113647,1.0,1.253517508506775,1.0,1.3265016078948975
17,0.1,0.9380530973451328,0.9223237037658691,0.07699115044247785,1.0,1.1181936264038086,0.9210526315789473,0.7581731677055359,0.84,0.780092179775238
17,0.15,0.9026548672566371,0.7720808386802673,0.06858407079646017,0.96,0.8881922364234924,0.868421052631579,0.6364161968231201,0.84,0.7460682392120361
17,0.2,0.8761061946902655,0.7102707028388977,0.1079646017699115,0.96,0.8342341780662537,0.8421052631578947,0.5801266431808472,0.76,0.6601626873016357
18,0.05,0.9734513274336283,1.0828466415405273,0.039380530973451344,0.94,1.0574235916137695,1.0,0.8277010917663574,1.0,1.5215134620666504
18,0.1,0.9557522123893806,0.9098426103591919,0.06283185840707962,0.9,0.8158501982688904,1.0,0.6815410852432251,1.0,1.4448460340499878
18,0.15,0.9469026548672567,0.8158328533172607,0.09690265486725666,0.9,0.7796833515167236,0.9736842105263158,0.5794790387153625,1.0,1.2473894357681274
18,0.2,0.8230088495575221,0.6670541763305664,0.10088495575221237,0.84,0.7017549276351929,0.7368421052631579,0.45097094774246216,0.92,0.9260991811752319
19,0.05,1.0,1.1374599933624268,0.050000000000000044,1.0,1.2513312101364136,1.0,0.9578461647033691,1.0,1.1827301979064941
19,0.1,0.8938053097345132,0.7799339890480042,0.055752212389380496,0.88,0.7414063811302185,0.8947368421052632,0.7405292391777039,0.92,0.9168842434883118
19,0.15,0.8761061946902655,0.7104851603507996,0.05796460176991147,0.86,0.6558639407157898,0.8947368421052632,0.7014972567558289,0.88,0.8333893418312073
19,0.2,0.7964601769911505,0.6382371187210083,0.10619469026548672,0.7,0.5208334922790527,0.868421052631579,0.6915884017944336,0.88,0.7919504046440125
