seed,method,marginal_cov,mean_width,ece,cov_power,width_power,rmse_power,cov_water,width_water,rmse_water,cov_telecom,width_telecom,rmse_telecom
5,chmp_median_floor,0.8407079646017699,0.7427288889884949,0.08407079646017701,0.88,0.7958860993385315,0.23498433828353882,0.8157894736842105,0.6966480612754822,0.2573680877685547,0.8,0.7064574360847473,0.2233525961637497
6,mondrian_cp,0.9380530973451328,0.8440892696380615,0.059292035398230074,0.98,0.8715811967849731,0.199363574385643,0.868421052631579,0.7603585124015808,0.23962770402431488,0.96,0.9163759350776672,0.21528984606266022
6,chmp_mean,0.9292035398230089,0.8402807712554932,0.06283185840707961,0.96,0.8590471744537354,0.199363574385643,0.868421052631579,0.7580788731575012,0.23962770402431488,0.96,0.9276946783065796,0.21528984606266022
6,chmp_median,0.9292035398230089,0.8391949534416199,0.06283185840707961,0.96,0.8587616682052612,0.199363574385643,0.868421052631579,0.7545438408851624,0.23962770402431488,0.96,0.928731381893158,0.21528984606266022
6,chmp_median_floor,0.9380530973451328,0.8431791663169861,0.07345132743362831,0.98,0.8698068261146545,0.199363574385643,0.868421052631579,0.755321741104126,0.23962770402431488,0.96,0.9234668612480164,0.21528984606266022
7,mondrian_cp,0.8407079646017699,0.7705321311950684,0.10353982300884958,0.76,0.7112932801246643,0.2585768699645996,0.8421052631578947,0.6352925300598145,0.19618180394172668,1.0,1.094574213027954,0.22349826991558075
7,chmp_mean,0.8672566371681416,0.7777664661407471,0.11415929203539821,0.8,0.7157578468322754,0.2585768699645996,0.868421052631579,0.643124520778656,0.19618180394172668,1.0,1.1064399480819702,0.22349826991558075
7,chmp_median,0.8584070796460177,0.7756938934326172,0.1053097345132743,0.8,0.7156710028648376,0.2585768699645996,0.8421052631578947,0.6376554369926453,0.19618180394172668,1.0,1.1055585145950317,0.22349826991558075
7,chmp_median_floor,0.8495575221238938,0.7736048698425293,0.09469026548672568,0.78,0.7154428958892822,0.2585768699645996,0.8421052631578947,0.6362190842628479,0.19618180394172668,1.0,1.0987553596496582,0.22349826991558075
8,mondrian_cp,0.9734513274336283,0.8363287448883057,0.07345132743362832,0.96,0.7759037017822266,0.18448714911937714,0.9736842105263158,0.6935709714889526,0.16486655175685883,1.0,1.1741708517074585,0.2894085943698883
8,chmp_mean,0.9646017699115044,0.8191981315612793,0.08053097345132741,0.94,0.7360692024230957,0.18448714911937714,0.9736842105263158,0.6913415789604187,0.16486655175685883,1.0,1.1797980070114136,0.2894085943698883
8,chmp_median,0.9646017699115044,0.8202277421951294,0.08053097345132741,0.94,0.7356670498847961,0.18448714911937714,0.9736842105263158,0.6958057284355164,0.16486655175685883,1.0,1.178470492362976,0.2894085943698883
8,chmp_median_floor,0.9734513274336283,0.8243201375007629,0.09292035398230086,0.96,0.7443835735321045,0.18448714911937714,0.9736842105263158,0.6961772441864014,0.16486655175685883,1.0,1.178970456123352,0.2894085943698883
9,mondrian_cp,0.8849557522123894,0.753582775592804,0.05575221238938053,0.82,0.6293920874595642,0.23551112413406372,0.9210526315789473,0.8885648846626282,0.2220824956893921,0.96,0.7967912554740906,0.1903379261493683
9,chmp_mean,0.8938053097345132,0.752841055393219,0.0734513274336283,0.84,0.6330256462097168,0.23551112413406372,0.9210526315789473,0.8863461017608643,0.2220824956893921,0.96,0.7895439267158508,0.1903379261493683
9,chmp_median,0.8938053097345132,0.7516791224479675,0.0734513274336283,0.84,0.6324318647384644,0.23551112413406372,0.9210526315789473,0.8837226033210754,0.2220824956893921,0.96,0.7894682288169861,0.1903379261493683
9,chmp_median_floor,0.8938053097345132,0.7521038055419922,0.08230088495575223,0.84,0.6320198774337769,0.23551112413406372,0.9210526315789473,0.8850458860397339,0.2220824956893921,0.96,0.7902001142501831,0.1903379261493683
10,mondrian_cp,0.9292035398230089,0.8521565198898315,0.06283185840707964,0.94,0.8213931322097778,0.2306492030620575,0.868421052631579,0.7656762003898621,0.26173943281173706,1.0,1.0451334714889526,0.19935084879398346
10,chmp_mean,0.9380530973451328,0.8608624339103699,0.08053097345132741,0.96,0.8379408121109009,0.2306492030620575,0.868421052631579,0.7673686146736145,0.26173943281173706,1.0,1.0488166809082031,0.19935084879398346
10,chmp_median,0.9380530973451328,0.8606423139572144,0.08053097345132741,0.96,0.8374519348144531,0.2306492030620575,0.868421052631579,0.7690057754516602,0.26173943281173706,1.0,1.046310544013977,0.19935084879398346
10,chmp_median_floor,0.9292035398230089,0.8552575707435608,0.07345132743362831,0.94,0.8232433795928955,0.2306492030620575,0.868421052631579,0.7701219320297241,0.26173943281173706,1.0,1.048692226409912,0.19935084879398346
11,mondrian_cp,0.9557522123893806,0.8626919388771057,0.06991150442477874,0.94,0.7494386434555054,0.2247653603553772,0.9473684210526315,0.8493568897247314,0.23410163819789886,1.0,1.1094688177108765,0.2592206299304962
11,chmp_mean,0.9557522123893806,0.8777549266815186,0.07345132743362828,0.94,0.7760688662528992,0.2247653603553772,0.9473684210526315,0.8589507937431335,0.23410163819789886,1.0,1.1097089052200317,0.2592206299304962
11,chmp_median,0.9557522123893806,0.8763315677642822,0.0734513274336283,0.94,0.7757546901702881,0.2247653603553772,0.9473684210526315,0.8565898537635803,0.23410163819789886,1.0,1.1074926853179932,0.2592206299304962
11,chmp_median_floor,0.9557522123893806,0.8700838088989258,0.06283185840707965,0.94,0.7617054581642151,0.2247653603553772,0.9473684210526315,0.855811595916748,0.23410163819789886,1.0,1.108534336090088,0.2592206299304962
12,mondrian_cp,0.9203539823008849,0.7346700429916382,0.046902654867256595,0.94,0.7299726009368896,0.18521244823932648,0.9473684210526315,0.7730460166931152,0.20418168604373932,0.84,0.6857334971427917,0.24800796806812286
12,chmp_mean,0.911504424778761,0.7314706444740295,0.07522123893805309,0.92,0.7163131237030029,0.18521244823932648,0.9473684210526315,0.7813131213188171,0.20418168604373932,0.84,0.6860248446464539,0.24800796806812286
12,chmp_median,0.911504424778761,0.7333990931510925,0.07168141592920356,0.92,0.716328501701355,0.18521244823932648,0.9473684210526315,0.7843028903007507,0.20418168604373932,0.84,0.690166711807251,0.24800796806812286
12,chmp_median_floor,0.9203539823008849,0.7348502278327942,0.06460176991150442,0.94,0.7260997295379639,0.18521244823932648,0.9473684210526315,0.7774630784988403,0.20418168604373932,0.84,0.6875800490379333,0.24800796806812286
13,mondrian_cp,0.9026548672566371,0.9458987712860107,0.02920353982300887,0.92,0.9293187856674194,0.2728700637817383,0.9210526315789473,0.8955170512199402,0.21738207340240479,0.84,1.055638074874878,0.30969181656837463
13,chmp_mean,0.9026548672566371,0.9463797211647034,0.06460176991150439,0.92,0.9219297766685486,0.2728700637817383,0.9210526315789473,0.9041010141372681,0.21738207340240479,0.84,1.0595431327819824,0.30969181656837463
13,chmp_median,0.9026548672566371,0.9451913237571716,0.05044247787610616,0.92,0.9217994213104248,0.2728700637817383,0.9210526315789473,0.9001888632774353,0.21738207340240479,0.84,1.060379147529602,0.30969181656837463
13,chmp_median_floor,0.9026548672566371,0.9498895406723022,0.05398230088495572,0.92,0.9320824146270752,0.2728700637817383,0.9210526315789473,0.900455892086029,0.21738207340240479,0.84,1.060642957687378,0.30969181656837463
14,mondrian_cp,0.9026548672566371,0.7474359273910522,0.04513274336283186,0.9,0.6746971607208252,0.2003210484981537,0.8421052631578947,0.6347486972808838,0.19820550084114075,1.0,1.0641978979110718,0.1915849894285202
14,chmp_mean,0.9203539823008849,0.7504353523254395,0.09469026548672563,0.94,0.6824009418487549,0.2003210484981537,0.8421052631578947,0.6356335878372192,0.19820550084114075,1.0,1.0610028505325317,0.1915849894285202
14,chmp_median,0.9203539823008849,0.7504510879516602,0.07876106194690263,0.94,0.6816924214363098,0.2003210484981537,0.8421052631578947,0.6345093846321106,0.19820550084114075,1.0,1.0641990900039673,0.1915849894285202
